image,gt_label,pred_label,confidence
datasets\weather\val\snowy\b979217b-53523d64.jpg,snowy,clear,0.5156960487365723
datasets\weather\val\snowy\b981e7e3-4ccaf6b5.jpg,snowy,snowy,0.4605494439601898
datasets\weather\val\snowy\b981e7e3-958b5ba2.jpg,snowy,overcast,0.48473119735717773
datasets\weather\val\snowy\b981e7e3-f39b9a1b.jpg,snowy,snowy,0.8359728455543518
datasets\weather\val\snowy\b982723f-84848a7f.jpg,snowy,snowy,0.7915269136428833
datasets\weather\val\snowy\b997ec7a-af29d0ca.jpg,snowy,clear,0.45128682255744934
datasets\weather\val\snowy\b99c5931-2ded1a3c.jpg,snowy,snowy,0.4733146131038666
datasets\weather\val\snowy\b99c5931-4e76f057.jpg,snowy,rainy,0.3614385426044464
datasets\weather\val\snowy\b99c5931-81b850be.jpg,snowy,snowy,0.3454866409301758
datasets\weather\val\snowy\b9aca3ce-181f2909.jpg,snowy,rainy,0.8027529716491699
datasets\weather\val\snowy\b9c5e7c2-5d214ecd.jpg,snowy,snowy,0.6214090585708618
datasets\weather\val\snowy\b9fde896-2829683e.jpg,snowy,snowy,0.6372359395027161
datasets\weather\val\snowy\ba147ca3-583de3f4.jpg,snowy,snowy,0.7848530411720276
datasets\weather\val\snowy\ba1ab927-a44a701b.jpg,snowy,snowy,0.35973942279815674
datasets\weather\val\snowy\ba1f97fc-5b4826df.jpg,snowy,snowy,0.6592563390731812
datasets\weather\val\snowy\ba477574-906b0b32.jpg,snowy,clear,0.37733548879623413
datasets\weather\val\snowy\ba479cb3-1909b5d7.jpg,snowy,snowy,0.46562016010284424
datasets\weather\val\snowy\ba479cb3-b04e9be2.jpg,snowy,rainy,0.6067214608192444
datasets\weather\val\snowy\ba4bcdc5-06e22f87.jpg,snowy,snowy,0.8637463450431824
datasets\weather\val\snowy\ba4bcdc5-31c36605.jpg,snowy,clear,0.4274347424507141
datasets\weather\val\snowy\ba4bcdc5-fe7847d3.jpg,snowy,snowy,0.7036763429641724
datasets\weather\val\snowy\ba4e5982-c64a8dfa.jpg,snowy,overcast,0.46173202991485596
datasets\weather\val\snowy\ba5ab643-35e0fae3.jpg,snowy,snowy,0.47663402557373047
datasets\weather\val\snowy\ba5ab643-993c5f56.jpg,snowy,snowy,0.558775782585144
datasets\weather\val\snowy\ba5c4fbb-6815f84b.jpg,snowy,snowy,0.7304944396018982
datasets\weather\val\snowy\ba5df354-9ff8402c.jpg,snowy,snowy,0.9419723749160767
datasets\weather\val\snowy\ba7efc39-b198d2da.jpg,snowy,snowy,0.5965261459350586
datasets\weather\val\snowy\ba7efc39-dea175db.jpg,snowy,snowy,0.7151545882225037
datasets\weather\val\snowy\ba7efc39-e3e9eecf.jpg,snowy,clear,0.46639004349708557
datasets\weather\val\snowy\ba97a966-4d0c78a3.jpg,snowy,snowy,0.9280992150306702
datasets\weather\val\snowy\ba9ac2e8-67f85af0.jpg,snowy,snowy,0.5782325267791748
datasets\weather\val\snowy\baa618bf-40e56190.jpg,snowy,snowy,0.7572301626205444
datasets\weather\val\snowy\baa88157-4026332f.jpg,snowy,rainy,0.46109697222709656
datasets\weather\val\snowy\bab48a4e-2f184c90.jpg,snowy,snowy,0.5550925731658936
datasets\weather\val\snowy\bac391de-5885bad6.jpg,snowy,snowy,0.7346147298812866
datasets\weather\val\snowy\bacbfdaa-837ca39c.jpg,snowy,snowy,0.47550758719444275
datasets\weather\val\snowy\bae16c60-044a4822.jpg,snowy,snowy,0.6859596967697144
datasets\weather\val\snowy\bae16c60-e19bbf7a.jpg,snowy,overcast,0.3614655137062073
datasets\weather\val\snowy\bae18530-9d734d71.jpg,snowy,overcast,0.6309943199157715
datasets\weather\val\snowy\bae4f394-24bc3bbe.jpg,snowy,rainy,0.6951694488525391
datasets\weather\val\snowy\baefbbd2-83ba702b.jpg,snowy,clear,0.6703157424926758
datasets\weather\val\snowy\baefe65c-de9ef3eb.jpg,snowy,snowy,0.93868488073349
datasets\weather\val\snowy\bb0475d9-dda53a5a.jpg,snowy,snowy,0.5473626255989075
datasets\weather\val\snowy\bb0d0a55-6e9e48be.jpg,snowy,snowy,0.5312364101409912
datasets\weather\val\snowy\bb110f9d-f9e57c74.jpg,snowy,snowy,0.5550529360771179
datasets\weather\val\snowy\bb269a85-bd43ab11.jpg,snowy,snowy,0.7941331267356873
datasets\weather\val\snowy\bb269a85-eba0cd5a.jpg,snowy,rainy,0.3288321793079376
datasets\weather\val\snowy\bb2888a8-ca075f36.jpg,snowy,clear,0.4018345773220062
datasets\weather\val\snowy\bb2c3ff8-a1444b2b.jpg,snowy,snowy,0.48998570442199707
datasets\weather\val\snowy\bb2f678a-73bc87ec.jpg,snowy,snowy,0.6222307682037354
datasets\weather\val\snowy\bb2f678a-92915562.jpg,snowy,snowy,0.6272982358932495
datasets\weather\val\snowy\bb2f678a-9364842a.jpg,snowy,snowy,0.9017342925071716
datasets\weather\val\snowy\bb2f678a-af43ed71.jpg,snowy,snowy,0.5023961067199707
datasets\weather\val\snowy\bb2f678a-c2ed5fd5.jpg,snowy,snowy,0.8828816413879395
datasets\weather\val\snowy\bb391d59-8c851310.jpg,snowy,overcast,0.5512019991874695
datasets\weather\val\snowy\bb3bb8c0-169af65a.jpg,snowy,clear,0.5771373510360718
datasets\weather\val\snowy\bb3bb8c0-2ef3abc6.jpg,snowy,overcast,0.4377332627773285
datasets\weather\val\snowy\bb3bb8c0-4fa74f43.jpg,snowy,clear,0.4760473668575287
datasets\weather\val\snowy\bb3bb8c0-89d55028.jpg,snowy,rainy,0.47076043486595154
datasets\weather\val\snowy\bb3bb8c0-8eeee166.jpg,snowy,snowy,0.46170905232429504
datasets\weather\val\snowy\bb3bb8c0-90ca2bee.jpg,snowy,snowy,0.9557390809059143
datasets\weather\val\snowy\bb3bb8c0-b32626a2.jpg,snowy,snowy,0.8375755548477173
datasets\weather\val\snowy\bb3bb8c0-c140b72f.jpg,snowy,snowy,0.4197702407836914
datasets\weather\val\snowy\bb3bb8c0-c83acdad.jpg,snowy,snowy,0.5340788960456848
datasets\weather\val\snowy\bb425c3f-4e35dc9d.jpg,snowy,snowy,0.7498783469200134
datasets\weather\val\snowy\bb5620b4-1b9fa58e.jpg,snowy,snowy,0.4103337228298187
datasets\weather\val\snowy\bb57d41c-506beec8.jpg,snowy,snowy,0.907383382320404
datasets\weather\val\snowy\bb599cda-d1fdd751.jpg,snowy,snowy,0.9496455192565918
datasets\weather\val\snowy\bb5a3238-ab2ba223.jpg,snowy,snowy,0.9912770986557007
datasets\weather\val\snowy\bb69d2b0-fc67c3d9.jpg,snowy,snowy,0.43209853768348694
datasets\weather\val\snowy\bb6b9678-771c7e62.jpg,snowy,snowy,0.954128623008728
datasets\weather\val\snowy\bb799f71-b76b80fc.jpg,snowy,rainy,0.7681270241737366
datasets\weather\val\snowy\bb7be34b-0d28c0d9.jpg,snowy,snowy,0.5962666869163513
datasets\weather\val\snowy\bb8a6035-7229656b.jpg,snowy,overcast,0.8023291230201721
datasets\weather\val\snowy\bb9071ac-4a15cb23.jpg,snowy,snowy,0.5365170836448669
datasets\weather\val\snowy\bb9071ac-6b111ce9.jpg,snowy,snowy,0.4710145592689514
datasets\weather\val\snowy\bb919332-5e30df54.jpg,snowy,rainy,0.49157699942588806
datasets\weather\val\snowy\bb95526b-ceac3ace.jpg,snowy,snowy,0.4000958204269409
datasets\weather\val\snowy\bb9fb09f-c2a5e3d5.jpg,snowy,rainy,0.5300983190536499
datasets\weather\val\snowy\bbac8de0-3e6d9391.jpg,snowy,clear,0.4249406158924103
datasets\weather\val\snowy\bbac8de0-997098ef.jpg,snowy,rainy,0.4511451721191406
datasets\weather\val\snowy\bbadf190-864c9a43.jpg,snowy,snowy,0.7025464177131653
datasets\weather\val\snowy\bbd20d96-3f8c363a.jpg,snowy,clear,0.6036460399627686
datasets\weather\val\snowy\bbd6019b-2c9ea14f.jpg,snowy,overcast,0.4225277900695801
datasets\weather\val\snowy\bbda6802-894aa456.jpg,snowy,snowy,0.7480447292327881
datasets\weather\val\snowy\bbe207fc-8ab7e608.jpg,snowy,rainy,0.4360100328922272
datasets\weather\val\snowy\bbe207fc-d52c3f26.jpg,snowy,rainy,0.5396654605865479
datasets\weather\val\snowy\bbe207fc-fdb1b49f.jpg,snowy,snowy,0.4964410662651062
datasets\weather\val\snowy\bbf2c809-5fe910e9.jpg,snowy,rainy,0.3525979220867157
datasets\weather\val\snowy\bbf2c809-6d93ddf1.jpg,snowy,snowy,0.5827140212059021
datasets\weather\val\snowy\bbf7e280-19aed161.jpg,snowy,snowy,0.7042245268821716
datasets\weather\val\snowy\bbf7e280-e5ccb014.jpg,snowy,snowy,0.4285176396369934
datasets\weather\val\snowy\bbff5146-4b928b85.jpg,snowy,snowy,0.5725492238998413
datasets\weather\val\snowy\bbff5146-6ab95f34.jpg,snowy,snowy,0.5530845522880554
datasets\weather\val\snowy\bbff5146-d503a17e.jpg,snowy,snowy,0.953528106212616
datasets\weather\val\snowy\bc208c84-18481db5.jpg,snowy,rainy,0.4496660828590393
datasets\weather\val\snowy\bc223780-e6658085.jpg,snowy,snowy,0.9473581314086914
datasets\weather\val\snowy\bc35c318-8faf42b4.jpg,snowy,snowy,0.7571569085121155
datasets\weather\val\snowy\bc430537-56669f07.jpg,snowy,snowy,0.9785798788070679
datasets\weather\val\snowy\bc4a16d5-a4cc1adf.jpg,snowy,snowy,0.9261825084686279
datasets\weather\val\snowy\bc4a16d5-cefa77b6.jpg,snowy,snowy,0.45827817916870117
datasets\weather\val\snowy\bc619446-d2608304.jpg,snowy,snowy,0.45887491106987
datasets\weather\val\snowy\bc79227e-0a58fb1d.jpg,snowy,rainy,0.8446515798568726
datasets\weather\val\snowy\bc79227e-28da8a63.jpg,snowy,rainy,0.5427867770195007
datasets\weather\val\snowy\bc79227e-51c8d967.jpg,snowy,rainy,0.6677626967430115
datasets\weather\val\snowy\bc88c0cd-a78224ad.jpg,snowy,rainy,0.5691763758659363
datasets\weather\val\snowy\bc8cb926-c12df6cb.jpg,snowy,snowy,0.447303831577301
datasets\weather\val\snowy\bca36352-0381818e.jpg,snowy,snowy,0.47860968112945557
datasets\weather\val\snowy\bcaa771b-5ace3b37.jpg,snowy,snowy,0.7713233232498169
datasets\weather\val\snowy\bcb356f6-520dd65c.jpg,snowy,snowy,0.6052750945091248
datasets\weather\val\snowy\bcbe3164-1af2bcb3.jpg,snowy,overcast,0.5022444725036621
datasets\weather\val\snowy\bcd32109-8b0b1eef.jpg,snowy,snowy,0.3966922461986542
datasets\weather\val\snowy\bcef3e08-801cf8bd.jpg,snowy,clear,0.48276302218437195
datasets\weather\val\snowy\bcf80398-cbb33b84.jpg,snowy,snowy,0.7943899631500244
datasets\weather\val\snowy\bcfc54ad-c713893a.jpg,snowy,clear,0.39392146468162537
datasets\weather\val\snowy\bcfdd6af-698c03e3.jpg,snowy,snowy,0.3751358687877655
datasets\weather\val\snowy\bd16f675-095a9e20.jpg,snowy,snowy,0.5762011408805847
datasets\weather\val\snowy\bd1cf9f7-e0d0fcd9.jpg,snowy,rainy,0.328204870223999
datasets\weather\val\snowy\bd34d992-8b08de8e.jpg,snowy,snowy,0.9461244344711304
datasets\weather\val\snowy\bd3dc2ff-243f2c63.jpg,snowy,snowy,0.9502186179161072
datasets\weather\val\snowy\bd5cf21a-e6b9587e.jpg,snowy,snowy,0.6892398595809937
datasets\weather\val\snowy\bd67113a-5b83fcdb.jpg,snowy,rainy,0.3362498879432678
datasets\weather\val\snowy\bd8268a2-a924aa0b.jpg,snowy,snowy,0.5017985701560974
datasets\weather\val\snowy\bda149bd-02d7100c.jpg,snowy,snowy,0.8019246459007263
datasets\weather\val\snowy\bdb56045-34d3f697.jpg,snowy,rainy,0.7526220679283142
datasets\weather\val\snowy\bdb56045-67e52488.jpg,snowy,rainy,0.47237834334373474
datasets\weather\val\snowy\bdb56045-bbf84cef.jpg,snowy,rainy,0.6975062489509583
datasets\weather\val\snowy\bdbdc4df-2f7a140d.jpg,snowy,snowy,0.9804201126098633
datasets\weather\val\snowy\bdbdc4df-8b2c5f23.jpg,snowy,snowy,0.8348395228385925
datasets\weather\val\snowy\bdc15316-23cfff61.jpg,snowy,clear,0.5804620385169983
datasets\weather\val\snowy\bdc15316-ac33f22c.jpg,snowy,rainy,0.41249626874923706
datasets\weather\val\snowy\bdc7ed93-19e4b08c.jpg,snowy,overcast,0.7250736951828003
datasets\weather\val\snowy\bdc7ed93-75e5f442.jpg,snowy,overcast,0.6155075430870056
datasets\weather\val\snowy\bdc7ed93-f8378699.jpg,snowy,overcast,0.6622092127799988
datasets\weather\val\snowy\bdcb68eb-4a3561a4.jpg,snowy,clear,0.41203296184539795
datasets\weather\val\snowy\bdcb68eb-8174c535.jpg,snowy,rainy,0.7093963027000427
datasets\weather\val\snowy\bdcb68eb-86671b13.jpg,snowy,rainy,0.45297157764434814
datasets\weather\val\snowy\bdcb68eb-e897551f.jpg,snowy,clear,0.676450252532959
datasets\weather\val\snowy\bdd42bec-5fe93b9b.jpg,snowy,snowy,0.41523194313049316
datasets\weather\val\snowy\bde48a59-81b1f93a.jpg,snowy,snowy,0.9783409237861633
datasets\weather\val\snowy\bdf3c743-95dacd5d.jpg,snowy,snowy,0.9235236048698425
datasets\weather\val\snowy\be005230-7facbb3e.jpg,snowy,rainy,0.6959922313690186
datasets\weather\val\snowy\be0fdf82-5cb62b50.jpg,snowy,rainy,0.4972977936267853
datasets\weather\val\snowy\be0fdf82-972594ce.jpg,snowy,rainy,0.4303159713745117
datasets\weather\val\snowy\be0fdf82-eb463749.jpg,snowy,clear,0.3524433970451355
datasets\weather\val\snowy\be177534-4a736a9b.jpg,snowy,rainy,0.46014922857284546
datasets\weather\val\snowy\be1a0aee-7127f0d8.jpg,snowy,snowy,0.5652411580085754
datasets\weather\val\snowy\be269fc3-4ac017bd.jpg,snowy,snowy,0.44369661808013916
datasets\weather\val\snowy\be2ad3df-225b267d.jpg,snowy,overcast,0.593710720539093
datasets\weather\val\snowy\be35fa0d-caedd8ab.jpg,snowy,snowy,0.7591883540153503
datasets\weather\val\snowy\be3618b4-27d60dcd.jpg,snowy,overcast,0.34639590978622437
datasets\weather\val\snowy\be49ccee-b084e427.jpg,snowy,snowy,0.6806543469429016
datasets\weather\val\snowy\be501fd0-e063aff3.jpg,snowy,overcast,0.4896215796470642
datasets\weather\val\snowy\be5c5aae-50668a30.jpg,snowy,clear,0.5916168689727783
datasets\weather\val\snowy\be5c5aae-d31145ff.jpg,snowy,overcast,0.649319589138031
datasets\weather\val\snowy\be60191c-813aa925.jpg,snowy,snowy,0.7773053646087646
datasets\weather\val\snowy\be64f818-053b36ba.jpg,snowy,snowy,0.7702808380126953
datasets\weather\val\snowy\be769e9f-abea5fd9.jpg,snowy,snowy,0.3452167212963104
datasets\weather\val\snowy\be7783b0-b44ff154.jpg,snowy,clear,0.28306397795677185
datasets\weather\val\snowy\be97ef40-3cdcb388.jpg,snowy,snowy,0.33205196261405945
datasets\weather\val\snowy\be9e39ad-cc4bc43f.jpg,snowy,snowy,0.7769158482551575
datasets\weather\val\snowy\beaa0c22-77f57e18.jpg,snowy,snowy,0.9178004264831543
datasets\weather\val\snowy\bebc2a98-23f14ef2.jpg,snowy,snowy,0.7716028094291687
datasets\weather\val\snowy\bebc2a98-728ce6e0.jpg,snowy,snowy,0.38517165184020996
datasets\weather\val\snowy\bec66c97-a8a831f3.jpg,snowy,snowy,0.6226319670677185
datasets\weather\val\snowy\beced1e4-e2532a6e.jpg,snowy,snowy,0.9306202530860901
datasets\weather\val\snowy\bedd1376-090caeff.jpg,snowy,snowy,0.9817104935646057
datasets\weather\val\snowy\bedd1376-60cdb96b.jpg,snowy,rainy,0.2882852852344513
datasets\weather\val\snowy\bedd1376-f4b27761.jpg,snowy,overcast,0.4277818202972412
datasets\weather\val\snowy\bef703f9-1b27304e.jpg,snowy,snowy,0.6449691653251648
datasets\weather\val\snowy\bef7c739-8821d482.jpg,snowy,snowy,0.972380518913269
datasets\weather\val\snowy\bef7c739-c71a55d9.jpg,snowy,snowy,0.4476495087146759
datasets\weather\val\snowy\befd706d-2e1fe6e1.jpg,snowy,snowy,0.33991751074790955
datasets\weather\val\snowy\befd706d-40c8471f.jpg,snowy,snowy,0.3288642168045044
datasets\weather\val\snowy\befe15d9-e3db8d6b.jpg,snowy,snowy,0.9744309186935425
datasets\weather\val\snowy\bf03faea-d6b6f567.jpg,snowy,clear,0.38626405596733093
datasets\weather\val\snowy\bf165ce1-a936b909.jpg,snowy,overcast,0.36776286363601685
datasets\weather\val\snowy\bf29e65c-53d90f54.jpg,snowy,snowy,0.3912809193134308
datasets\weather\val\snowy\bf2cc385-11d88c56.jpg,snowy,snowy,0.8217364549636841
datasets\weather\val\snowy\bf2fa820-f92b9073.jpg,snowy,rainy,0.5240225791931152
datasets\weather\val\snowy\bf343a92-8db05f89.jpg,snowy,snowy,0.8847562670707703
datasets\weather\val\snowy\bf35c34e-a6721934.jpg,snowy,snowy,0.7529837489128113
datasets\weather\val\snowy\bf4af26f-12121f1d.jpg,snowy,snowy,0.886658787727356
datasets\weather\val\snowy\bf4af26f-3304199e.jpg,snowy,overcast,0.5515578389167786
datasets\weather\val\snowy\bf4af26f-44beba25.jpg,snowy,snowy,0.40795525908470154
datasets\weather\val\snowy\bf5b7ee3-18a07bcb.jpg,snowy,snowy,0.6210171580314636
datasets\weather\val\snowy\bf5d49a3-e2779858.jpg,snowy,snowy,0.45446813106536865
datasets\weather\val\snowy\bf6250de-7cb7cbea.jpg,snowy,snowy,0.3614315688610077
datasets\weather\val\snowy\bf6315ee-a77e1bb2.jpg,snowy,rainy,0.5346576571464539
datasets\weather\val\snowy\bf65bf11-942ce158.jpg,snowy,snowy,0.7267557978630066
datasets\weather\val\snowy\bf7f98e7-026008d3.jpg,snowy,snowy,0.6947968602180481
datasets\weather\val\snowy\bf7f98e7-ca70ee34.jpg,snowy,snowy,0.6228578090667725
datasets\weather\val\snowy\bf83a7d7-d4c69012.jpg,snowy,overcast,0.40173083543777466
datasets\weather\val\snowy\bf9460c0-65fea53a.jpg,snowy,clear,0.30528706312179565
datasets\weather\val\snowy\bf972758-b963f153.jpg,snowy,snowy,0.8969133496284485
datasets\weather\val\snowy\bfb0e8d5-bd35f625.jpg,snowy,snowy,0.9772622585296631
datasets\weather\val\snowy\bfbe2ad2-303c3576.jpg,snowy,snowy,0.31144875288009644
datasets\weather\val\snowy\bfbe2ad2-eaedd133.jpg,snowy,rainy,0.4660320281982422
datasets\weather\val\snowy\bfbe2ad2-ec5dea9d.jpg,snowy,clear,0.3247763514518738
datasets\weather\val\snowy\bfc5dbe7-792c876f.jpg,snowy,snowy,0.9761601686477661
datasets\weather\val\snowy\bfc62f16-5ecb9627.jpg,snowy,snowy,0.9296538829803467
datasets\weather\val\snowy\bfc62f16-845d051b.jpg,snowy,snowy,0.5177170634269714
datasets\weather\val\snowy\bfc62f16-f0cc96d9.jpg,snowy,snowy,0.7944257855415344
datasets\weather\val\snowy\bfc62f16-f4f6adfa.jpg,snowy,clear,0.3916291892528534
datasets\weather\val\snowy\bfc62f16-f88f822c.jpg,snowy,snowy,0.686549723148346
datasets\weather\val\snowy\bfc62f16-fabea717.jpg,snowy,snowy,0.5553847551345825
datasets\weather\val\snowy\bfe133fb-db319b45.jpg,snowy,snowy,0.9156661629676819
datasets\weather\val\snowy\bfea6630-09edb925.jpg,snowy,overcast,0.39062127470970154
datasets\weather\val\snowy\bfea6630-1ddff719.jpg,snowy,snowy,0.6673087477684021
datasets\weather\val\snowy\bfea6630-3fa3b8fb.jpg,snowy,rainy,0.5041149258613586
datasets\weather\val\snowy\bfea6630-64c40790.jpg,snowy,overcast,0.48613592982292175
datasets\weather\val\snowy\bfea6630-8072c98b.jpg,snowy,rainy,0.46920472383499146
datasets\weather\val\snowy\bfea6630-a872fd0d.jpg,snowy,overcast,0.39393511414527893
datasets\weather\val\snowy\bff4b8c8-1713b132.jpg,snowy,clear,0.34385842084884644
datasets\weather\val\snowy\c01c313b-e0b15fa2.jpg,snowy,rainy,0.6295223236083984
datasets\weather\val\snowy\c03d7f81-5f0aafb9.jpg,snowy,snowy,0.8145135045051575
datasets\weather\val\snowy\c06be53b-be47b965.jpg,snowy,clear,0.424897164106369
datasets\weather\val\snowy\c06d23aa-c38fa368.jpg,snowy,rainy,0.5493420958518982
datasets\weather\val\snowy\c0a6cfd6-a2f01374.jpg,snowy,snowy,0.9787228107452393
datasets\weather\val\snowy\c0c8ee02-431b9781.jpg,snowy,snowy,0.9666524529457092
datasets\weather\val\snowy\c0d12f7f-1e033ebf.jpg,snowy,snowy,0.4652937054634094
datasets\weather\val\snowy\c0d12f7f-b672c821.jpg,snowy,snowy,0.5743960738182068
datasets\weather\val\snowy\c0e834fd-b666a542.jpg,snowy,snowy,0.6303493976593018
datasets\weather\val\snowy\c0f1a2f9-1476c2ee.jpg,snowy,snowy,0.7605630159378052
datasets\weather\val\snowy\c0f1a2f9-d0b67ce6.jpg,snowy,snowy,0.5452364087104797
datasets\weather\val\snowy\c0fc4716-6f3d5d3d.jpg,snowy,rainy,0.49687886238098145
datasets\weather\val\snowy\c0fc4716-ee97c5a0.jpg,snowy,rainy,0.5018445253372192
datasets\weather\val\snowy\c11bcaaf-2213faec.jpg,snowy,overcast,0.42381176352500916
datasets\weather\val\snowy\c12b8a48-168db729.jpg,snowy,snowy,0.9350031614303589
datasets\weather\val\snowy\c16e5581-1b1317e2.jpg,snowy,snowy,0.7423792481422424
datasets\weather\val\snowy\c16e5581-3e798354.jpg,snowy,snowy,0.947567880153656
datasets\weather\val\snowy\c18c2720-3900ffa7.jpg,snowy,snowy,0.9494988918304443
datasets\weather\val\snowy\c19aa2da-25679033.jpg,snowy,rainy,0.5848574638366699
datasets\weather\val\snowy\c1a5825c-0ea22b59.jpg,snowy,rainy,0.6920101642608643
datasets\weather\val\snowy\c1a5825c-29536004.jpg,snowy,rainy,0.43497011065483093
datasets\weather\val\snowy\c1a5825c-4aa34c73.jpg,snowy,snowy,0.7695515155792236
datasets\weather\val\snowy\c1a5825c-7b895437.jpg,snowy,rainy,0.8396085500717163
datasets\weather\val\snowy\c1a5825c-83d22fb5.jpg,snowy,snowy,0.5028895139694214
datasets\weather\val\snowy\c1a5825c-b8528fc1.jpg,snowy,rainy,0.3530718684196472
datasets\weather\val\snowy\c1a5825c-c2afbdde.jpg,snowy,snowy,0.5822888612747192
datasets\weather\val\snowy\c1a5825c-f41039d1.jpg,snowy,snowy,0.620309054851532
datasets\weather\val\snowy\c1a5825c-f4d4e625.jpg,snowy,rainy,0.6507270336151123
datasets\weather\val\snowy\c1af705e-dfb1664f.jpg,snowy,rainy,0.5530117154121399
datasets\weather\val\snowy\c1bf3315-d2d3b34f.jpg,snowy,rainy,0.6392730474472046
datasets\weather\val\snowy\c1ed2bc1-13f7b91b.jpg,snowy,overcast,0.3422718048095703
datasets\weather\val\snowy\c1ed2bc1-3d9c0425.jpg,snowy,rainy,0.6550830006599426
datasets\weather\val\snowy\c1ed2bc1-883eb236.jpg,snowy,rainy,0.8518377542495728
datasets\weather\val\snowy\c1f4b883-84444018.jpg,snowy,clear,0.3722861409187317
datasets\weather\val\snowy\c1f4b883-97d48a35.jpg,snowy,overcast,0.40670886635780334
datasets\weather\val\snowy\c1fcbbba-82bed253.jpg,snowy,snowy,0.5612531304359436
datasets\weather\val\snowy\c21f174e-57fbb4a3.jpg,snowy,snowy,0.8120861649513245
datasets\weather\val\snowy\c21f174e-63f35244.jpg,snowy,snowy,0.7796041965484619
datasets\weather\val\snowy\c21f174e-c4bbb429.jpg,snowy,snowy,0.7542176246643066
datasets\weather\val\snowy\c21fba09-38039a43.jpg,snowy,snowy,0.9628811478614807
datasets\weather\val\snowy\c21fba09-53381e9a.jpg,snowy,rainy,0.4516862630844116
datasets\weather\val\snowy\c21fba09-8236eb51.jpg,snowy,snowy,0.8944613337516785
datasets\weather\val\snowy\c21fba09-f4501c68.jpg,snowy,snowy,0.39888352155685425
datasets\weather\val\snowy\c24e7c72-c2ea97f0.jpg,snowy,snowy,0.8457926511764526
datasets\weather\val\snowy\c24e7c72-ec7528ea.jpg,snowy,overcast,0.46827226877212524
datasets\weather\val\snowy\c25f97e6-1827a77f.jpg,snowy,snowy,0.47600236535072327
datasets\weather\val\snowy\c25f97e6-3fe484e6.jpg,snowy,snowy,0.543823778629303
datasets\weather\val\snowy\c25f97e6-6a4c4ca2.jpg,snowy,overcast,0.3992037773132324
datasets\weather\val\snowy\c26c1352-5e1c2fe2.jpg,snowy,snowy,0.4235681891441345
